"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"blue","GO:0001525","angiogenesis","109/758","241/4119",0.452282157676349,2.45771795180591,11.0744365387718,3.52980398423289e-23,2.43980051390178e-20,1.82063573923591e-20,"ACVRL1/ADAMTS1/ADAMTS9/ADM/ANG/ANGPT1/ANGPT2/ANGPTL4/ANPEP/ANXA1/ANXA2/ANXA3/APOLD1/B4GALT1/BCAM/BMP4/CARD10/CAV1/CCL2/CD34/CD93/CDH5/CHI3L1/CLDN5/CLIC3/COL4A1/COL4A2/COL4A3/COL8A1/CXCL10/CYP1B1/DCN/DLL4/ECSCR/EDN1/EDNRA/EMILIN1/EMILIN2/EMP2/ENG/ENPEP/EPAS1/EPHA2/ERBB2/F3/FBLN5/FGF2/FLT1/FLT4/FN1/FOXC1/FOXC2/GADD45A/GATA2/GJA5/GPNMB/GPR4/HHEX/HYAL1/ID1/IGFBP7/IL6/ITGA5/JAG1/KDR/KLF2/KLF4/LEF1/LEPR/LRG1/MEOX2/MMP14/MMP2/MMRN1/MMRN2/NFATC4/NOS3/NOTCH2/NOTCH3/NPR1/NR2E1/PDGFRB/PGF/RHOJ/RRAS/S1PR1/SERPINE1/SMOC2/SOX17/SOX18/SP100/SPARC/SRPX2/TBX1/TBXA2R/TGFB2/TGFBI/TGFBR2/TGFBR3/TGM2/THBS1/TIE1/TMEM100/TNFAIP3/TNFRSF12A/TSPAN12/TWIST1/VEGFA/VEGFC",109
"blue","GO:0035239","tube morphogenesis","143/758","366/4119",0.390710382513661,2.12313465115273,10.6887422510942,1.21832557537077e-22,7.01755531413563e-20,5.23666256080418e-20,"ACVRL1/ADAMTS1/ADAMTS9/ADM/ANG/ANGPT1/ANGPT2/ANGPTL4/ANPEP/ANXA1/ANXA2/ANXA3/APOLD1/B4GALT1/BCAM/BMP4/CARD10/CAV1/CCL2/CD34/CD93/CDH5/CHI3L1/CLDN5/CLIC3/COL3A1/COL4A1/COL4A2/COL4A3/COL8A1/CXCL10/CYP1B1/DCN/DLL4/ECSCR/EDN1/EDNRA/EGFR/EMILIN1/EMILIN2/EMP2/EMX2/ENG/ENPEP/EPAS1/EPHA2/ERBB2/EYA1/F3/FBLN5/FGF2/FKBP10/FLT1/FLT4/FN1/FOLR1/FOXC1/FOXC2/FOXF1/GADD45A/GATA2/GJA5/GLI2/GPNMB/GPR4/HES1/HHEX/HS3ST3B1/HYAL1/ID1/IGFBP7/IL6/ITGA5/JAG1/JUNB/KDR/KLF2/KLF4/LAMA5/LEF1/LEPR/LRG1/MEOX2/MMP14/MMP2/MMRN1/MMRN2/MSX2/MYC/MYOCD/NEDD4/NFATC4/NOS3/NOTCH2/NOTCH3/NPNT/NPR1/NR2E1/NR2F2/PDGFRB/PERP/PGF/PGR/RBPMS2/RDH10/RHOJ/RRAS/S1PR1/SERPINE1/SIX1/SIX4/SLC39A12/SMOC2/SOX17/SOX18/SP100/SPARC/SRPX2/ST14/TBX1/TBX2/TBX3/TBXA2R/TEAD2/TGFB2/TGFBI/TGFBR2/TGFBR3/TGIF1/TGM2/THBS1/TIE1/TMEM100/TNFAIP3/TNFRSF12A/TSPAN12/TWIST1/VASP/VEGFA/VEGFC/WNT6/YAP1/ZFP36L1",143
"blue","GO:0048646","anatomical structure formation involved in morphogenesis","165/758","455/4119",0.362637362637363,1.97058482414683,10.4232938170723,4.23732460154038e-22,2.09202768898908e-19,1.56111959004119e-19,"ACVRL1/ADAMTS1/ADAMTS15/ADAMTS9/ADM/ANG/ANGPT1/ANGPT2/ANGPTL4/ANPEP/ANXA1/ANXA2/ANXA3/APOLD1/B4GALT1/BCAM/BCL3/BCL6/BMP4/CARD10/CAV1/CCL2/CD109/CD34/CD93/CDH5/CFLAR/CHI3L1/CLDN5/CLIC3/COL1A1/COL3A1/COL4A1/COL4A2/COL4A3/COL5A1/COL8A1/CXCL10/CYP1B1/DCN/DLL4/DUSP1/DUSP5/ECSCR/EDN1/EDNRA/EHD2/EMILIN1/EMILIN2/EMP2/ENG/ENPEP/EPAS1/EPHA2/ERBB2/EYA1/EYA2/F3/FAM20A/FBLN5/FGF2/FLT1/FLT4/FN1/FOLR1/FOXC1/FOXC2/FOXF1/FZD7/GADD45A/GATA2/GDF15/GJA1/GJA5/GLI2/GPNMB/GPR4/HES1/HEYL/HHEX/HYAL1/ID1/IGFBP7/IL4R/IL6/ITGA5/ITGA8/JAG1/JUNB/KDR/KLF2/KLF4/KRT19/LATS2/LEF1/LEPR/LFNG/LMOD1/LRG1/MEOX2/MFNG/MMP14/MMP2/MMRN1/MMRN2/MSX1/MSX2/MYH11/MYL9/NFATC4/NFKB2/NOS3/NOTCH2/NOTCH3/NPR1/NR2E1/PDGFRB/PERP/PGF/PGM5/PIM1/PLN/RDH10/RHOJ/RRAS/S1PR1/SERPINE1/SIX1/SIX4/SLC39A12/SMOC2/SNAI2/SOX17/SOX18/SP100/SPARC/SRPX2/ST14/TBX1/TBX18/TBX2/TBX3/TBXA2R/TEAD2/TEAD4/TFAP2A/TGFB2/TGFBI/TGFBR2/TGFBR3/TGIF1/TGM2/THBS1/TIE1/TM4SF1/TMEM100/TNFAIP3/TNFRSF12A/TSPAN12/TWIST1/VASP/VEGFA/VEGFC/WNT6/YAP1",165
"blue","GO:0035295","tube development","156/758","435/4119",0.358620689655172,1.94875807478846,9.93536486235118,2.91985544885301e-20,1.2613775539045e-17,9.41269190748667e-18,"ACVRL1/ADAMTS1/ADAMTS9/ADM/ALX4/ANG/ANGPT1/ANGPT2/ANGPTL4/ANPEP/ANXA1/ANXA2/ANXA3/APOLD1/B4GALT1/BCAM/BMP4/CARD10/CAV1/CCL2/CD34/CD93/CDH5/CHI3L1/CLDN5/CLIC3/COL3A1/COL4A1/COL4A2/COL4A3/COL8A1/CRISPLD2/CRLF1/CXCL10/CYP1B1/DACT2/DCN/DLL4/ECSCR/EDN1/EDNRA/EGFR/EMILIN1/EMILIN2/EMP2/EMX2/ENG/ENPEP/EPAS1/EPHA2/ERBB2/EYA1/F3/FBLN5/FGF2/FKBP10/FLT1/FLT4/FN1/FOLR1/FOSL2/FOXC1/FOXC2/FOXF1/FOXL1/GADD45A/GATA2/GJA5/GLI2/GPNMB/GPR4/HES1/HEYL/HHEX/HS3ST3B1/HYAL1/ID1/IGFBP7/IL6/INHBB/ITGA5/JAG1/JUNB/KDR/KLF2/KLF4/LAMA5/LEF1/LEPR/LRG1/MEOX2/MMP14/MMP2/MMRN1/MMRN2/MSX2/MYC/MYOCD/NEDD4/NFATC4/NOS3/NOTCH2/NOTCH3/NPNT/NPR1/NR2E1/NR2F2/PDGFRB/PERP/PGF/PGR/PHEX/RBPMS2/RDH10/RHOJ/RRAS/S1PR1/SERPINE1/SIX1/SIX4/SLC39A12/SLC7A11/SMAD6/SMOC2/SOX17/SOX18/SP100/SPARC/SRPX2/ST14/TBX1/TBX18/TBX2/TBX3/TBXA2R/TEAD2/TGFB2/TGFBI/TGFBR2/TGFBR3/TGIF1/TGM2/THBS1/TIE1/TMEM100/TNFAIP3/TNFRSF12A/TSPAN12/TWIST1/VASP/VEGFA/VEGFC/WNT6/WWTR1/YAP1/ZFP36L1",156
"blue","GO:0042060","wound healing","90/758","199/4119",0.452261306532663,2.4576046459209,10.0084486732355,3.54465184679741e-19,1.36114630917021e-16,1.01571895025189e-16,"ACVRL1/AHNAK/AJUBA/ANGPT1/ANGPT2/ANGPTL1/ANGPTL4/ANO6/ANXA1/ANXA2/ARHGEF19/AXL/B4GALT1/C1QTNF1/CASP1/CASP7/CAV1/CD109/CD151/CD34/CDKN1A/CLIC1/CNN2/COL3A1/COL5A1/CYP4F11/DDR2/DSP/EDN1/EMILIN1/EMILIN2/ENG/ERBB2/F11R/F13A1/F3/FBLN1/FGF2/FGL1/FKBP10/FLNA/FN1/FOXC2/FZD7/GATA2/GPR4/GSDMD/HBB/IL6/IL6R/ITGA5/KDR/LRG1/LYN/MERTK/MMRN1/MSX2/MYL9/MYOF/NOS3/NOTCH2/PEAR1/PLAT/PLAU/PLAUR/PLSCR1/PROCR/RHOC/RREB1/S100A10/SERPIND1/SERPINE1/SERPING1/SLC7A11/SMOC2/SYTL4/TBXA2R/TEC/TFPI/TGFB2/THBD/THBS1/TIMP1/TLR4/TNFAIP3/TNFRSF12A/TSKU/VEGFA/VWF/YAP1",90
"blue","GO:0009611","response to wounding","105/758","256/4119",0.41015625,2.2288042133905,9.64015103403271,2.15027551447928e-18,7.43135217804039e-16,5.54544737944656e-16,"ACVRL1/AHNAK/AJUBA/ANGPT1/ANGPT2/ANGPTL1/ANGPTL4/ANO6/ANXA1/ANXA2/ARHGEF19/AXL/B4GALT1/C1QTNF1/CASP1/CASP7/CAV1/CD109/CD151/CD34/CDKN1A/CLIC1/CNN2/COL3A1/COL5A1/CYP4F11/DDR2/DSP/EDN1/EDNRA/EMILIN1/EMILIN2/ENG/ERBB2/F11R/F13A1/F3/FBLN1/FGF2/FGL1/FKBP10/FLNA/FN1/FOLR1/FOSL1/FOXC2/FOXF1/FZD7/GATA2/GPR4/GSDMD/HBB/IL1RL1/IL33/IL6/IL6R/INHBB/ITGA5/KDR/KLF4/LAMB2/LRG1/LYN/LYVE1/MERTK/MMP2/MMRN1/MSX2/MYL9/MYOF/NFKBIZ/NOS3/NOTCH2/PEAR1/PLAT/PLAU/PLAUR/PLSCR1/PROCR/RHOC/RREB1/S100A10/SERPIND1/SERPINE1/SERPING1/SLC1A3/SLC7A11/SMOC2/SYTL4/TBXA2R/TEC/TFPI/TGFB2/THBD/THBS1/TIMP1/TLR4/TNFAIP3/TNFRSF12A/TSKU/VEGFA/VWF/YAP1/ZFP36/ZFP36L1",105
"blue","GO:0070848","response to growth factor","102/758","256/4119",0.3984375,2.16512409300792,9.14057105891228,8.12070304793584e-17,2.55137724851512e-14,1.90389688683663e-14,"ACTA2/ACVRL1/ANGPT1/ANGPT2/ANXA1/ASPN/BMP4/BMP6/BMPR1B/CAV1/CAV2/CCL2/CD109/CDH5/CFLAR/CLDN5/COL1A1/COL1A2/COL3A1/COL4A2/DCN/DDR2/DLL4/EDN1/EGFR/EMILIN1/ENG/EPHA2/ERBB2/FAM83G/FGF2/FGFRL1/FLT1/FLT4/FMOD/FOLR1/FOS/FOXC1/FSTL1/GDF15/HES1/HEYL/HGF/HHEX/HTRA3/HYAL1/HYAL2/ID1/ITGA5/ITGA8/KDR/KLF4/LATS2/LEF1/LRG1/LRRC32/LTBP1/LTBP2/LUM/MMRN1/MMRN2/MSX1/MSX2/MXRA5/MYC/MYOCD/NEDD4/NFKBIZ/NGF/NOTCH2/NPNT/NR2F2/PDE3A/PDGFRB/PGF/PTP4A3/RBPMS2/RHOD/RUNX3/SFRP4/SLC2A10/SMAD6/SMOC2/SNAI2/TBX1/TBX2/TGFB1I1/TGFB2/TGFBR2/TGFBR3/TGIF1/THBS1/TLR4/TMEM100/TNXB/TSKU/VASN/VCAM1/VEGFA/VEGFC/ZFP36/ZFP36L1",102
"blue","GO:0071363","cellular response to growth factor stimulus","97/758","245/4119",0.395918367346939,2.15143503311615,8.8244204155984,8.47814621972605e-16,2.4417061112811e-13,1.82205774020428e-13,"ACTA2/ACVRL1/ANGPT1/ANGPT2/ANXA1/ASPN/BMP4/BMP6/BMPR1B/CAV1/CAV2/CCL2/CD109/CDH5/CFLAR/CLDN5/COL1A1/COL1A2/COL3A1/COL4A2/DCN/DDR2/DLL4/EDN1/EGFR/EMILIN1/ENG/ERBB2/FAM83G/FGF2/FGFRL1/FLT1/FLT4/FMOD/FOLR1/FOS/FOXC1/FSTL1/GDF15/HES1/HEYL/HGF/HHEX/HTRA3/HYAL1/HYAL2/ID1/ITGA5/ITGA8/KDR/KLF4/LATS2/LEF1/LRG1/LRRC32/LTBP1/LTBP2/MMRN1/MMRN2/MSX1/MSX2/MYOCD/NEDD4/NFKBIZ/NGF/NOTCH2/NPNT/NR2F2/PDE3A/PDGFRB/PGF/PTP4A3/RBPMS2/RHOD/SFRP4/SLC2A10/SMAD6/SMOC2/SNAI2/TBX1/TBX2/TGFB1I1/TGFB2/TGFBR2/TGFBR3/TGIF1/THBS1/TLR4/TMEM100/TNXB/TSKU/VASN/VCAM1/VEGFA/VEGFC/ZFP36/ZFP36L1",97
"blue","GO:0045765","regulation of angiogenesis","64/758","132/4119",0.484848484848485,2.63468457663708,9.06444734553532,1.0972272417791e-15,2.91693642122198e-13,2.17668562134316e-13,"ACVRL1/ADAMTS1/ADAMTS9/ADM/ANGPT2/ANGPTL4/ANXA3/CD34/CDH5/CHI3L1/CLDN5/CLIC3/COL4A2/COL4A3/CXCL10/CYP1B1/DCN/ECSCR/EMILIN1/EMILIN2/EMP2/ENG/EPHA2/ERBB2/F3/FBLN5/FGF2/FLT1/FOXC1/FOXC2/GADD45A/GATA2/GPNMB/GPR4/HHEX/HYAL1/ID1/IL6/ITGA5/KDR/KLF2/KLF4/LRG1/NOS3/NPR1/NR2E1/RHOJ/RRAS/SERPINE1/SMOC2/SP100/SPARC/TBXA2R/TGFB2/TGFBR2/TGM2/THBS1/TIE1/TNFAIP3/TNFRSF12A/TSPAN12/TWIST1/VEGFA/VEGFC",64
"blue","GO:1901342","regulation of vasculature development","64/758","135/4119",0.474074074074074,2.57613603048959,8.8418762896911,4.39153383496699e-15,1.08408149526042e-12,8.08966759072866e-13,"ACVRL1/ADAMTS1/ADAMTS9/ADM/ANGPT2/ANGPTL4/ANXA3/CD34/CDH5/CHI3L1/CLDN5/CLIC3/COL4A2/COL4A3/CXCL10/CYP1B1/DCN/ECSCR/EMILIN1/EMILIN2/EMP2/ENG/EPHA2/ERBB2/F3/FBLN5/FGF2/FLT1/FOXC1/FOXC2/GADD45A/GATA2/GPNMB/GPR4/HHEX/HYAL1/ID1/IL6/ITGA5/KDR/KLF2/KLF4/LRG1/NOS3/NPR1/NR2E1/RHOJ/RRAS/SERPINE1/SMOC2/SP100/SPARC/TBXA2R/TGFB2/TGFBR2/TGM2/THBS1/TIE1/TNFAIP3/TNFRSF12A/TSPAN12/TWIST1/VEGFA/VEGFC",64
"blue","GO:0060429","epithelium development","140/758","429/4119",0.326340326340326,1.77334538812111,8.03586219762594,4.06713846644599e-14,9.37068702669157e-12,6.99262403002996e-12,"ACTA2/ACVRL1/ADM/AJUBA/AKR1C3/ALOX15B/ALX4/ANXA1/APOLD1/B4GALT1/BMP4/BMP6/CAV1/CD109/CD151/CD34/CDH5/CDKN1A/CEBPB/CES1/CLDN5/COL4A1/COL5A1/CRLF1/CXCL10/DACT2/DLL4/DSP/EDN1/EDNRA/EGFR/ENG/EPAS1/EPHA2/EYA1/F11R/FGF2/FLNA/FOLR1/FOSL2/FOXC1/FOXC2/FOXF1/FOXL2/FSTL1/FZD2/FZD7/GATA2/GJA1/GJA5/GLI2/GPR4/HES1/HEYL/HGF/HS3ST3B1/ICAM1/ID1/ID3/ID4/IRF6/ITGA5/JAG1/KANK2/KDR/KLF2/KLF4/KRT19/LAMA5/LAMB2/LATS2/LEF1/LFNG/LGALS3/LRG1/MAFF/MEOX2/MMP14/MMP2/MMRN2/MSX1/MSX2/MYC/MYD88/NFATC4/NFKBIZ/NKX6-1/NOTCH2/NPNT/NR2F2/PALLD/PCK1/PERP/PGR/PRKCH/RAB13/RDH10/RHOC/RREB1/S1PR1/S1PR3/SERPINE1/SFRP4/SIX1/SIX3/SIX4/SLC39A12/SMAD6/SNAI2/SOCS3/SOX17/SOX18/ST14/STC1/TAGLN/TAGLN2/TBX1/TBX18/TBX2/TBX3/TEAD2/TFAP2A/TGFB1I1/TGFB2/TGFBR2/TGIF1/TGM2/TIE1/TMEM100/TNFRSF1A/TWIST1/VASP/VEGFA/VEGFC/VIM/WNT6/WWTR1/YAP1/ZFP36/ZFP36L1",140
"blue","GO:0009887","animal organ morphogenesis","127/758","382/4119",0.332460732984293,1.80660390390805,7.85912090244883,1.72718973638239e-13,3.73072983058596e-11,2.78395714087951e-11,"ABCC9/ACTA2/ACTG2/ACVRL1/ADAMTS1/ADAMTS9/ALX4/ASPN/BMP4/BMP6/BMPR1B/CAV1/CCL2/CD34/CEBPB/CFLAR/CLDN5/COL1A1/COL1A2/COL27A1/COL3A1/COL5A1/COL8A1/DCN/DIO3/DLL4/DSP/EDN1/EDNRA/EFEMP1/EGFR/EMP2/EMX2/ENG/EPHA2/ETV7/EYA1/FAM20A/FGF2/FGFRL1/FGL1/FGR/FLI1/FOLR1/FOSL2/FOXC1/FOXC2/FOXF1/FOXL2/FZD2/GATA2/GJA5/GJB6/GLI2/HES1/HEYL/HGF/HS3ST3B1/HYAL1/HYAL2/ID1/ID3/ID4/IGF2/IL6/ITGA8/JAG1/KDR/LAMA5/LEF1/LFNG/LRIG1/LTF/MDFI/MGP/MMP14/MMP2/MSX1/MSX2/MYC/NEDD4/NKX6-1/NOS3/NOTCH2/NPNT/PERP/PGR/PHEX/PIM1/RBPMS2/RDH10/S1PR1/SERPINE1/SERPINH1/SFRP4/SIX1/SIX3/SIX4/SMAD6/SNAI2/SOX17/SOX18/SPARC/STC1/TBX1/TBX15/TBX18/TBX2/TBX3/TEAD2/TFAP2A/TGFB2/TGFBR2/TGFBR3/TGM2/TMEM100/TNFAIP3/TNFRSF11B/TSKU/TSPAN12/TWIST1/VEGFA/VEGFC/WNT6/WWTR1/YAP1/ZIC1",127
"blue","GO:0043207","response to external biotic stimulus","150/758","479/4119",0.313152400835073,1.70168171377265,7.75712413375679,2.03620541985188e-13,4.13948584176947e-11,3.08898035828923e-11,"ABCC9/ACTA2/ADAMTS9/ADM/ANG/ANXA1/ANXA3/APOBEC3D/APOBEC3F/APOL1/AQP4/ARID5A/AXL/BATF2/BCL3/BMP6/BST2/C1R/C1RL/C1S/C7/CARD16/CASP1/CASP4/CASP7/CAV1/CCDC80/CCL2/CCL4/CD209/CDA/CEBPB/CFB/CFH/CFI/CH25H/CLEC4E/COLEC12/CSF3/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/DDX60/DTX3L/EDN1/EMILIN1/EMILIN2/EPHA2/FAM20A/FGL2/FGR/FOS/FOSL1/FOSL2/GBP1/GBP2/GBP3/GBP4/GBP5/GJB6/GLI2/GSDMD/HES1/HLA-B/HLA-E/HYAL1/HYAL2/IER3/IFI16/IFI35/IFITM1/IFITM2/IFITM3/IL15/IL33/IL4R/IL6/IL6R/IRAK3/IRF1/IRF7/KLRD1/KYNU/LAG3/LATS2/LCN10/LGALS3/LOXL1/LPL/LRG1/LTF/LY96/LYN/MARCO/MICA/MICB/MLKL/MMRN2/MNDA/MX2/MYD88/NEDD4/NFKB2/NFKBIA/NFKBIZ/NOD2/NOS3/NOTCH2/NQO1/OAS2/OAS3/PARP9/PCK1/PIM1/PLA2G5/PLAC8/PLSCR1/PLSCR4/PTGIR/PYGL/RAB13/RAB20/REL/RNASE3/S100A14/S100A8/S100A9/SELE/SERPINE1/SERPING1/SLFN11/SLFN13/SLPI/SMAD6/SP100/TBXA2R/THBD/TLR4/TNFAIP3/TNFRSF1A/TRAF3IP2/TRIM21/TRIM22/TRIM38/TRIM5/VCAM1/VIM/ZFP36",150
"blue","GO:0009790","embryo development","117/758","343/4119",0.341107871720117,1.85359277521789,7.84016703622105,2.4953126288492e-13,4.79100024739046e-11,3.57515552086581e-11,"ACVRL1/ADM/ALX4/ANGPT1/BMP4/CDKN1A/CEBPB/CMTM3/COL1A1/COL3A1/COL4A2/COL5A1/COL8A1/CRABP2/DIAPH3/DLL4/DUSP1/DUSP5/EDN1/EDNRA/EFEMP1/EGFR/EMP2/ENG/EPAS1/EPHA2/EYA1/EYA2/FGF2/FKBP10/FLT1/FN1/FOLR1/FOSL1/FOXC1/FOXC2/FOXF1/FOXL2/FZD2/FZD7/GATA2/GJA1/GJA5/GJB6/GLI2/HES1/HYAL1/ID3/IGF2/ITGA5/ITGA8/JAG1/JUNB/KDR/KLF2/KLF4/KRT19/LAMA5/LATS2/LEF1/LFNG/LRIG1/MAFF/MDFI/MEOX2/MFNG/MMP14/MMP2/MSX1/MSX2/MYC/NOS3/NOTCH2/NR2F2/NXN/RBPMS2/RDH10/SEMA3F/SIX1/SIX3/SIX4/SLC2A10/SLC39A12/SMAD6/SOCS3/SOX17/SOX18/SPARC/ST14/ST8SIA6/TBX1/TBX15/TBX18/TBX2/TBX3/TEAD2/TEAD3/TEAD4/TFAP2A/TGFB1I1/TGFB2/TGFBR2/TGIF1/TIE1/TM4SF1/TMEM100/TUBB2B/TWIST1/UPB1/VASP/VEGFA/VEGFC/WNT6/YAP1/YBX3/ZFP36L1/ZIC1",117
"blue","GO:0051707","response to other organism","149/758","477/4119",0.312368972746331,1.69742453659913,7.6918349924545,3.16240093340606e-13,5.75224085571123e-11,4.29245556057886e-11,"ABCC9/ACTA2/ADAMTS9/ADM/ANG/ANXA1/ANXA3/APOBEC3D/APOBEC3F/APOL1/AQP4/ARID5A/AXL/BATF2/BCL3/BMP6/BST2/C1R/C1RL/C1S/C7/CARD16/CASP1/CASP4/CASP7/CAV1/CCDC80/CCL2/CCL4/CD209/CEBPB/CFB/CFH/CFI/CH25H/CLEC4E/COLEC12/CSF3/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/DDX60/DTX3L/EDN1/EMILIN1/EMILIN2/EPHA2/FAM20A/FGL2/FGR/FOS/FOSL1/FOSL2/GBP1/GBP2/GBP3/GBP4/GBP5/GJB6/GLI2/GSDMD/HES1/HLA-B/HLA-E/HYAL1/HYAL2/IER3/IFI16/IFI35/IFITM1/IFITM2/IFITM3/IL15/IL33/IL4R/IL6/IL6R/IRAK3/IRF1/IRF7/KLRD1/KYNU/LAG3/LATS2/LCN10/LGALS3/LOXL1/LPL/LRG1/LTF/LY96/LYN/MARCO/MICA/MICB/MLKL/MMRN2/MNDA/MX2/MYD88/NEDD4/NFKB2/NFKBIA/NFKBIZ/NOD2/NOS3/NOTCH2/NQO1/OAS2/OAS3/PARP9/PCK1/PIM1/PLA2G5/PLAC8/PLSCR1/PLSCR4/PTGIR/PYGL/RAB13/RAB20/REL/RNASE3/S100A14/S100A8/S100A9/SELE/SERPINE1/SERPING1/SLFN11/SLFN13/SLPI/SMAD6/SP100/TBXA2R/THBD/TLR4/TNFAIP3/TNFRSF1A/TRAF3IP2/TRIM21/TRIM22/TRIM38/TRIM5/VCAM1/VIM/ZFP36",149
"blue","GO:0001501","skeletal system development","80/758","203/4119",0.394088669950739,2.14149238987743,7.92032888334976,5.0531910418446e-13,8.33559019760001e-11,6.22021076514377e-11,"ACAN/ACVRL1/ALX4/ANXA2/ARID5A/BGN/BMP4/BMP6/BMPR1B/BNC2/CHI3L1/COL1A1/COL1A2/COL27A1/COL3A1/DDR2/EDN1/EDNRA/EFEMP1/EPHA2/EVC/EYA1/FBLN5/FGF2/FGFRL1/FGR/FOSL2/FOXC1/FOXC2/GJA1/GJA5/GLI2/HAPLN3/HYAL1/HYAL2/KDR/LAMA5/LEPR/LTF/LUM/MATN3/MDFI/MGP/MMP14/MMP2/MSX1/MSX2/MYC/NOTCH2/OGN/PBXIP1/PHEX/PRELP/PTGER4/RANBP3L/RDH10/RUNX3/SERPINH1/SFRP4/SIX1/SIX4/SLC26A2/SLC2A10/SLC39A14/SNAI2/STC1/TBX1/TBX15/TBX3/TEAD4/TFAP2A/TGFB2/TGFBI/TGFBR2/TGM2/TIMP1/TNFRSF11B/TSKU/TWIST1/VEGFA",80
"blue","GO:0071495","cellular response to endogenous stimulus","134/758","416/4119",0.322115384615385,1.75038689872133,7.66476016283598,5.06502876590279e-13,8.33559019760001e-11,6.22021076514377e-11,"ACTA2/ACVRL1/AKR1C3/ANGPT1/ANGPT2/ANXA1/ARID5A/ASPN/ATP1A2/BMP4/BMP6/BMPR1B/CAV1/CAV2/CCL2/CD109/CDH5/CFLAR/CLDN5/COL1A1/COL1A2/COL3A1/COL4A2/CYP11A1/DCN/DDR2/DLL4/DUSP1/ECHDC3/EDN1/EDNRA/EGFR/EMILIN1/ENG/ERBB2/FAM107A/FAM83G/FGF2/FGFRL1/FLT1/FLT4/FMOD/FOLR1/FOS/FOXC1/FOXC2/FSTL1/GDF15/GHRHR/HES1/HEYL/HGF/HHEX/HTRA3/HYAL1/HYAL2/ID1/IGF2/IGFBP7/INHBB/ITGA5/ITGA8/KANK2/KDR/KLF2/KLF4/LATS2/LEF1/LEPR/LRG1/LRRC32/LTBP1/LTBP2/LYN/MMRN1/MMRN2/MSX1/MSX2/MT-ND3/MYOCD/NEDD4/NFKBIZ/NGF/NKX6-1/NOTCH2/NPNT/NR2E1/NR2F2/OXTR/PCK1/PCSK9/PDE3A/PDGFRB/PGF/PGR/PHEX/PIM1/PTGER4/PTP4A3/RAB13/RAMP3/RBPMS2/RHOD/SFRP4/SLC2A10/SLC2A4/SLC39A14/SMAD6/SMOC2/SNAI2/SOCS1/SOCS3/SP100/STC1/TBX1/TBX2/TFPI/TGFB1I1/TGFB2/TGFBR2/TGFBR3/TGIF1/THBS1/TLR4/TMEM100/TNXB/TSKU/VASN/VCAM1/VEGFA/VEGFC/ZFP36/ZFP36L1/ZNF366",134
"blue","GO:0009607","response to biotic stimulus","152/758","494/4119",0.307692307692308,1.67201136594276,7.56013594902755,6.94975880639224e-13,1.09174392885871e-10,8.14684644768468e-11,"ABCC9/ACTA2/ADAMTS9/ADM/ANG/ANXA1/ANXA3/APOBEC3D/APOBEC3F/APOL1/AQP4/ARID5A/AXL/BATF2/BCL3/BMP6/BST2/C1R/C1RL/C1S/C7/CARD16/CASP1/CASP4/CASP7/CAV1/CCDC80/CCL2/CCL4/CD209/CDA/CEBPB/CFB/CFH/CFI/CH25H/CLEC4E/COLEC12/CSF3/CXCL1/CXCL10/CXCL2/CXCL3/CXCL5/DDX60/DTX3L/EDN1/EMILIN1/EMILIN2/EPHA2/FAM20A/FGL2/FGR/FOS/FOSL1/FOSL2/GBP1/GBP2/GBP3/GBP4/GBP5/GJB6/GLI2/GSDMD/HES1/HLA-B/HLA-E/HYAL1/HYAL2/IER3/IFI16/IFI35/IFITM1/IFITM2/IFITM3/IL15/IL33/IL4R/IL6/IL6R/IRAK3/IRF1/IRF7/KLF4/KLRD1/KYNU/LAG3/LATS2/LCN10/LGALS3/LOXL1/LPL/LRG1/LTF/LY96/LYN/MARCO/MICA/MICB/MLKL/MMRN2/MNDA/MX2/MYD88/NEDD4/NFKB2/NFKBIA/NFKBIZ/NOD2/NOS3/NOTCH2/NQO1/OAS2/OAS3/PARP9/PCK1/PIM1/PLA2G5/PLAC8/PLSCR1/PLSCR4/PTGIR/PYGL/RAB13/RAB20/REL/RNASE3/S100A14/S100A8/S100A9/SELE/SERPINE1/SERPING1/SLFN11/SLFN13/SLPI/SMAD6/SP100/TBXA2R/THBD/TLR4/TNFAIP3/TNFRSF10B/TNFRSF1A/TRAF3IP2/TRIM21/TRIM22/TRIM38/TRIM5/VCAM1/VIM/ZFP36",152
